numeroExpediente,numeroResolucion,fechaPublicacion,alcanceGaceta,numeroGaceta,producto,tipoCambio,precioReferenciaInternacional,precioColonizado,otrosIngresosProrrateados,asigCruzPesc,asigCruzMinae,subCruzPesc,subCruzMinae,diferencialPrecios,impuestoUnico,canon,margenOperacion,rendTarif,precioPlantelSinImpuesto,precioConImpuesto,margenEstacionesTerrestres,margenEstacionesAereas,fleteEstaciones,margenEnvasador,margenDistribuidos,margenDetallista,rige,precioConsumidorFinalGas,precioFinal,precioFinalSinPuntoFijo
ET-076-2017,RIE-131-2017,2017-12-21,309,242,Gasolina RON 91,566.52,72.4822,258.27449,-0.031,0.31574,10.98038,0.0,0.0,-14.49527,238.5,0.83732,34.39781,8.176,298.45547,536.95547,48.3128,0.0,7.8642,0.0,0.0,0.0,True,0.0,593.0,540.70147
ET-076-2017,RIE-131-2017,2017-12-21,309,242,Gasolina RON 91 pescadores,566.52,72.4822,258.27449,0.0,0.0,0.0,-42.07981,0.0,0.0,0.0,0.0,34.39781,0.0,250.59249,250.59249,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-076-2017,RIE-131-2017,2017-12-21,309,242,Diésel para uso automotriz de 50 ppm de azufre,566.52,77.52973,276.26027,-0.031,0.28215,10.98038,0.0,0.0,-14.6748,141.0,0.83732,34.9075,8.323,316.88482,457.88482,48.3128,0.0,7.8642,0.0,0.0,0.0,True,0.0,514.0,461.63082
ET-076-2017,RIE-131-2017,2017-12-21,309,242,Diésel para uso automotriz de 50 ppm de azufre pescadores,566.52,77.52973,276.26027,0.0,0.0,0.0,-29.11839,0.0,0.0,0.0,0.0,34.9075,0.0,282.04938,282.04938,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-076-2017,RIE-131-2017,2017-12-21,309,242,Diésel 15 ppm de azufre,566.52,77.12973,274.83496,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.83732,34.9075,0.0,310.57978,451.57978,48.3128,0.0,7.8642,0.0,0.0,0.0,True,0.0,508.0,455.32578
ET-076-2017,RIE-131-2017,2017-12-21,309,242,Diésel para generación termoeléctrica,566.52,71.1424,253.50041,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.83732,34.83882,0.0,289.17655,430.17655,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-076-2017,RIE-131-2017,2017-12-21,309,242,Diésel marino,566.52,81.99064,292.15573,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.83732,29.52785,0.0,322.52089,463.52089,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-076-2017,RIE-131-2017,2017-12-21,309,242,Keroseno,566.52,74.7614,266.39592,-0.031,0.28505,10.98038,0.0,0.0,0.0,68.0,0.83732,39.82233,7.193,325.483,393.483,48.3128,0.0,7.8642,0.0,0.0,0.0,True,0.0,450.0,397.229
ET-076-2017,RIE-131-2017,2017-12-21,309,242,Búnker,566.52,54.02667,192.51223,-0.031,0.28094,0.0,0.0,-30.88696,-2.86774,23.0,0.83732,57.69828,6.382,223.92507,246.92507,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,250.67107
ET-076-2017,RIE-131-2017,2017-12-21,309,242,Búnker de bajo azufre,566.52,63.26789,225.44132,-0.031,0.0,0.0,0.0,-10.62932,0.0,23.0,0.83732,44.9236,5.056,265.59792,288.59792,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-076-2017,RIE-131-2017,2017-12-21,309,242,IFO 380,566.52,55.94531,199.3489,-0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.83732,27.89355,0.0,228.04877,228.04877,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-076-2017,RIE-131-2017,2017-12-21,309,242,Asfalto,566.52,49.02041,174.67353,-0.031,0.27085,0.0,0.0,-74.42612,0.70479,48.5,0.83732,91.13606,12.964,206.12943,254.62943,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,258.37543
ET-076-2017,RIE-131-2017,2017-12-21,309,242,Diésel pesado o gasoleo,566.52,63.47969,226.196,-0.031,0.2894,10.98038,0.0,0.0,0.0,46.5,0.83732,33.93315,11.531,283.73625,330.23625,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,333.98225
ET-076-2017,RIE-131-2017,2017-12-21,309,242,Emulsión asfáltica rápida (RR),566.52,31.42494,111.97591,-0.031,0.30219,0.0,0.0,-64.98188,0.0,36.25,0.83732,67.77351,16.415,132.29106,168.54106,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,172.28706
ET-076-2017,RIE-131-2017,2017-12-21,309,242,Emulsión asfáltica lenta (RL),566.52,31.86327,113.5378,-0.031,0.0,0.0,0.0,-65.58727,0.0,36.25,0.83732,68.96446,16.415,134.1363,170.3863,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,174.1323
ET-076-2017,RIE-131-2017,2017-12-21,309,242,LPG (70-30),566.52,41.97258,149.56013,-0.031,0.29658,0.0,0.0,-51.93947,12.70309,48.5,0.83732,51.85273,10.181,173.46039,221.96039,48.3128,0.0,0.0,54.033,52.097,59.906,True,387.99639,324.30619,0.0
ET-076-2017,RIE-131-2017,2017-12-21,309,242,LPG (rico en propano),566.52,41.42833,147.62082,0.0,0.0,0.0,0.0,-30.13878,0.0,48.5,0.83732,47.224,0.0,165.54336,214.04336,0.0,0.0,0.0,54.033,52.097,59.906,True,380.07936,0.0,0.0
ET-076-2017,RIE-131-2017,2017-12-21,309,242,Av-Gas,566.52,116.25622,414.25364,-0.031,0.25055,10.98038,0.0,0.0,-30.54883,238.5,0.83732,213.64937,25.358,634.74942,873.24942,0.0,15.2393,0.0,0.0,0.0,0.0,True,0.0,888.0,0.0
ET-076-2017,RIE-131-2017,2017-12-21,309,242,Jet fuel A-1,566.52,74.7614,266.39592,-0.031,0.21786,10.98038,0.0,0.0,-6.37007,143.0,0.83732,67.70843,11.257,350.99584,493.99584,0.0,15.2393,0.0,0.0,0.0,0.0,True,0.0,509.0,0.0
ET-076-2017,RIE-131-2017,2017-12-21,309,242,Nafta Pesada,566.52,66.7842,237.97091,-0.031,0.0,0.0,0.0,0.0,0.0,34.25,0.83732,28.91913,4.421,272.11736,306.36736,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,310.11336
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Gasolina RON 95,570.35,77.79011,279.06603,-0.031,0.28294,9.35876,0.0,0.0,-10.4012,249.75,0.83732,34.79222,8.29,322.19507,571.94507,48.3128,0.0,7.8642,0.0,0.0,0.0,True,0.0,628.0,575.69107
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Gasolina RON 91,570.35,75.58702,271.16262,-0.031,0.27898,9.35876,0.0,0.0,-13.70017,238.5,0.83732,34.39781,8.176,310.48031,548.98031,48.3128,0.0,7.8642,0.0,0.0,0.0,True,0.0,605.0,552.72631
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Gasolina RON 91 pescadores,570.35,75.58702,271.16262,0.0,0.0,0.0,-23.03103,0.0,0.0,0.0,0.0,34.39781,0.0,282.52939,282.52939,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Diésel para uso automotriz de 50 ppm de azufre,570.35,77.37684,277.58345,-0.031,0.33937,9.35876,0.0,0.0,-2.31408,141.0,0.83732,34.9075,8.323,329.00432,470.00432,48.3128,0.0,7.8642,0.0,0.0,0.0,True,0.0,526.0,473.75032
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Diésel para uso automotriz de 50 ppm de azufre pescadores,570.35,77.37684,277.58345,0.0,0.0,0.0,-30.08423,0.0,0.0,0.0,0.0,34.9075,0.0,282.40672,282.40672,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Diésel 15 ppm de azufre,570.35,76.97684,276.14848,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.83732,34.9075,0.0,311.8933,452.8933,48.3128,0.0,7.8642,0.0,0.0,0.0,True,0.0,509.0,456.6393
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Diésel para generación termoeléctrica,570.35,70.23278,251.9547,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.83732,34.83882,0.0,287.63084,428.63084,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Diésel marino,570.35,82.09497,294.5094,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.83732,29.52785,0.0,324.87457,465.87457,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Keroseno,570.35,72.74324,260.96077,-0.031,0.26597,9.35876,0.0,0.0,0.0,68.0,0.83732,39.82233,7.193,318.40713,386.40713,48.3128,0.0,7.8642,0.0,0.0,0.0,True,0.0,443.0,390.15313
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Búnker,570.35,54.82909,196.69515,-0.031,0.39006,0.0,0.0,-32.59067,-0.59062,23.0,0.83732,57.69828,6.382,228.79053,251.79053,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,255.53653
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Búnker de bajo azufre,570.35,63.68819,228.47648,-0.031,0.0,0.0,0.0,-10.08868,0.0,23.0,0.83732,44.9236,5.056,269.17371,292.17371,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-074-2017,RIE-119-2017,2017-11-28,286,225,IFO 380,570.35,50.00781,179.39918,-0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.83732,27.89355,0.0,208.09905,208.09905,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Asfalto,570.35,45.74145,164.09395,-0.031,0.28806,0.0,0.0,-67.3619,-8.28186,48.5,0.83732,91.13606,12.964,193.64464,242.14464,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,245.89064
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Diésel pesado o gasoleo,570.35,63.33655,227.215,-0.031,0.29376,9.35876,0.0,0.0,0.0,46.5,0.83732,33.93315,11.531,283.13798,329.63798,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,333.38398
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Emulsión asfáltica rápida (RR),570.35,30.55892,109.62778,-0.031,0.28254,0.0,0.0,-65.38823,0.0,36.25,0.83732,67.77351,16.415,129.51691,165.76691,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,169.51291
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Emulsión asfáltica lenta (RL),570.35,29.73195,106.66107,-0.031,0.0,0.0,0.0,-66.83488,0.0,36.25,0.83732,68.96446,16.415,126.01197,162.26197,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,166.00797
ET-074-2017,RIE-119-2017,2017-11-28,286,225,LPG (70-30),570.35,41.43443,148.64284,-0.031,0.31897,0.0,0.0,-48.32151,8.91616,48.5,0.83732,51.85273,10.181,172.3965,220.8965,48.3128,0.0,0.0,54.033,52.097,59.906,True,386.9325,323.2423,0.0
ET-074-2017,RIE-119-2017,2017-11-28,286,225,LPG (rico en propano),570.35,40.38205,144.86748,0.0,0.0,0.0,0.0,-30.47306,0.0,48.5,0.83732,47.224,0.0,162.45574,210.95574,0.0,0.0,0.0,54.033,52.097,59.906,True,376.99174,0.0,0.0
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Av-Gas,570.35,120.79803,433.35365,-0.031,0.27893,9.35876,0.0,0.0,-36.42717,238.5,0.83732,213.64937,25.358,646.37785,884.87785,0.0,15.2393,0.0,0.0,0.0,0.0,True,0.0,900.0,0.0
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Jet fuel A-1,570.35,72.74324,260.96077,-0.031,0.20211,9.35876,0.0,0.0,16.28854,143.0,0.83732,67.70843,11.257,366.58191,509.58191,0.0,15.2393,0.0,0.0,0.0,0.0,True,0.0,525.0,0.0
ET-074-2017,RIE-119-2017,2017-11-28,286,225,Nafta Pesada,570.35,67.21947,241.14469,-0.031,0.0,0.0,0.0,0.0,0.0,34.25,0.83732,28.91913,4.421,275.29113,309.54113,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,313.28713
ET-071-2017,RIE-113-2017,2017-11-07,,210,Gasolina RON 95,574.02,70.7322,255.37787,-0.031,0.20633,10.1448,0.0,0.0,-10.4012,249.75,0.83732,34.79222,8.29,299.21634,548.96634,48.3128,0.0,7.8642,0.0,0.0,0.0,True,0.0,605.0,552.71234
ET-071-2017,RIE-113-2017,2017-11-07,,210,Gasolina RON 91,574.02,68.10529,245.89344,-0.031,0.1995,10.1448,0.0,0.0,-13.70017,238.5,0.83732,34.39781,8.176,285.91771,524.41771,48.3128,0.0,7.8642,0.0,0.0,0.0,True,0.0,581.0,528.16371
ET-071-2017,RIE-113-2017,2017-11-07,,210,Gasolina RON 91 pescadores,574.02,68.10529,245.89344,0.0,0.0,0.0,-24.76827,0.0,0.0,0.0,0.0,34.39781,0.0,255.52298,255.52298,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-071-2017,RIE-113-2017,2017-11-07,,210,Diésel para uso automotriz de 50 ppm de azufre,574.02,73.13102,264.03878,-0.031,0.19078,10.1448,0.0,0.0,-2.31408,141.0,0.83732,34.9075,8.323,316.0971,457.0971,48.3128,0.0,7.8642,0.0,0.0,0.0,True,0.0,513.0,460.8431
ET-071-2017,RIE-113-2017,2017-11-07,,210,Diésel para uso automotriz de 50 ppm de azufre pescadores,574.02,73.13102,264.03878,0.0,0.0,0.0,-16.36893,0.0,0.0,0.0,0.0,34.9075,0.0,282.57735,282.57735,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
